latitude,longitude
62.8158,-157.1062
62.0930,-157.1062
61.3701,-157.1062
60.6473,-157.1062
59.9245,-157.1062
59.2016,-157.1062
58.4788,-157.1062
57.7560,-157.1062
57.0331,-157.1062
70.7670,-156.1905
70.0442,-156.1905
69.3213,-156.1905
68.5985,-156.1905
67.8757,-156.1905
67.1528,-156.1905
66.4300,-156.1905
65.7072,-156.1905
64.9843,-156.1905
64.2615,-156.1905
63.5387,-156.1905
62.8158,-156.1905
62.0930,-156.1905
61.3701,-156.1905
60.6473,-156.1905
59.9245,-156.1905
59.2016,-156.1905
58.4788,-156.1905
57.7560,-156.1905
70.7670,-155.2747
70.0442,-155.2747
69.3213,-155.2747
68.5985,-155.2747
67.8757,-155.2747
67.1528,-155.2747
66.4300,-155.2747
65.7072,-155.2747
64.9843,-155.2747
64.2615,-155.2747
63.5387,-155.2747
62.8158,-155.2747
62.0930,-155.2747
61.3701,-155.2747
60.6473,-155.2747
59.9245,-155.2747
59.2016,-155.2747
58.4788,-155.2747
19.4457,-155.2747
70.7670,-154.3590
70.0442,-154.3590
69.3213,-154.3590
68.5985,-154.3590
67.8757,-154.3590
67.1528,-154.3590
66.4300,-154.3590
65.7072,-154.3590
64.9843,-154.3590
64.2615,-154.3590
63.5387,-154.3590
62.8158,-154.3590
62.0930,-154.3590
61.3701,-154.3590
60.6473,-154.3590
59.9245,-154.3590
59.2016,-154.3590
58.4788,-154.3590
57.0331,-154.3590
70.7670,-153.4432
70.0442,-153.4432
69.3213,-153.4432
68.5985,-153.4432
67.8757,-153.4432
67.1528,-153.4432
66.4300,-153.4432
65.7072,-153.4432
64.9843,-153.4432
64.2615,-153.4432
63.5387,-153.4432
62.8158,-153.4432
62.0930,-153.4432
61.3701,-153.4432
60.6473,-153.4432
59.9245,-153.4432
57.7560,-153.4432
70.7670,-152.5275
70.0442,-152.5275
69.3213,-152.5275
68.5985,-152.5275
67.8757,-152.5275
67.1528,-152.5275
66.4300,-152.5275
65.7072,-152.5275
64.9843,-152.5275
64.2615,-152.5275
63.5387,-152.5275
62.8158,-152.5275
62.0930,-152.5275
61.3701,-152.5275
60.6473,-152.5275
58.4788,-152.5275
57.7560,-152.5275
70.0442,-151.6117
69.3213,-151.6117
68.5985,-151.6117
67.8757,-151.6117
67.1528,-151.6117
66.4300,-151.6117
65.7072,-151.6117
64.9843,-151.6117
64.2615,-151.6117
63.5387,-151.6117
62.8158,-151.6117
62.0930,-151.6117
61.3701,-151.6117
59.9245,-151.6117
59.2016,-151.6117
70.0442,-150.6960
69.3213,-150.6960
68.5985,-150.6960
67.8757,-150.6960
67.1528,-150.6960
66.4300,-150.6960
65.7072,-150.6960
64.9843,-150.6960
64.2615,-150.6960
63.5387,-150.6960
62.8158,-150.6960
62.0930,-150.6960
61.3701,-150.6960
60.6473,-150.6960
59.9245,-150.6960
70.0442,-149.7802
69.3213,-149.7802
68.5985,-149.7802
67.8757,-149.7802
67.1528,-149.7802
66.4300,-149.7802
65.7072,-149.7802
64.9843,-149.7802
64.2615,-149.7802
63.5387,-149.7802
62.8158,-149.7802
62.0930,-149.7802
61.3701,-149.7802
60.6473,-149.7802
59.9245,-149.7802
70.0442,-148.8645
69.3213,-148.8645
68.5985,-148.8645
67.8757,-148.8645
67.1528,-148.8645
66.4300,-148.8645
65.7072,-148.8645
64.9843,-148.8645
64.2615,-148.8645
63.5387,-148.8645
62.8158,-148.8645
62.0930,-148.8645
61.3701,-148.8645
60.6473,-148.8645
70.0442,-147.9487
69.3213,-147.9487
68.5985,-147.9487
67.8757,-147.9487
67.1528,-147.9487
66.4300,-147.9487
65.7072,-147.9487
64.9843,-147.9487
64.2615,-147.9487
63.5387,-147.9487
62.8158,-147.9487
62.0930,-147.9487
61.3701,-147.9487
60.6473,-147.9487
70.0442,-147.0330
69.3213,-147.0330
68.5985,-147.0330
67.8757,-147.0330
67.1528,-147.0330
66.4300,-147.0330
65.7072,-147.0330
64.9843,-147.0330
64.2615,-147.0330
63.5387,-147.0330
62.8158,-147.0330
62.0930,-147.0330
61.3701,-147.0330
60.6473,-147.0330
70.0442,-146.1172
69.3213,-146.1172
68.5985,-146.1172
67.8757,-146.1172
67.1528,-146.1172
66.4300,-146.1172
65.7072,-146.1172
64.9843,-146.1172
64.2615,-146.1172
63.5387,-146.1172
62.8158,-146.1172
62.0930,-146.1172
61.3701,-146.1172
60.6473,-146.1172
69.3213,-145.2015
68.5985,-145.2015
67.8757,-145.2015
67.1528,-145.2015
66.4300,-145.2015
65.7072,-145.2015
64.9843,-145.2015
64.2615,-145.2015
63.5387,-145.2015
62.8158,-145.2015
62.0930,-145.2015
61.3701,-145.2015
60.6473,-145.2015
70.0442,-144.2857
69.3213,-144.2857
68.5985,-144.2857
67.8757,-144.2857
67.1528,-144.2857
66.4300,-144.2857
65.7072,-144.2857
64.9843,-144.2857
64.2615,-144.2857
63.5387,-144.2857
62.8158,-144.2857
62.0930,-144.2857
61.3701,-144.2857
60.6473,-144.2857
70.0442,-143.3700
69.3213,-143.3700
68.5985,-143.3700
67.8757,-143.3700
67.1528,-143.3700
66.4300,-143.3700
65.7072,-143.3700
64.9843,-143.3700
64.2615,-143.3700
63.5387,-143.3700
62.8158,-143.3700
62.0930,-143.3700
61.3701,-143.3700
60.6473,-143.3700
69.3213,-142.4542
68.5985,-142.4542
67.8757,-142.4542
67.1528,-142.4542
66.4300,-142.4542
65.7072,-142.4542
64.9843,-142.4542
64.2615,-142.4542
63.5387,-142.4542
62.8158,-142.4542
62.0930,-142.4542
61.3701,-142.4542
60.6473,-142.4542
69.3213,-141.5385
68.5985,-141.5385
67.8757,-141.5385
67.1528,-141.5385
66.4300,-141.5385
65.7072,-141.5385
64.9843,-141.5385
64.2615,-141.5385
63.5387,-141.5385
62.8158,-141.5385
62.0930,-141.5385
61.3701,-141.5385
60.6473,-141.5385
59.9245,-140.6227
59.9245,-139.7070
59.9245,-138.7912
59.2016,-138.7912
59.2016,-137.8755
58.4788,-136.9597
59.2016,-136.0440
58.4788,-136.0440
57.7560,-136.0440
59.2016,-135.1282
58.4788,-135.1282
57.7560,-135.1282
57.0331,-135.1282
58.4788,-134.2125
57.7560,-134.2125
56.3103,-134.2125
57.7560,-133.2967
56.3103,-133.2967
55.5875,-133.2967
57.0331,-132.3810
56.3103,-132.3810
55.5875,-132.3810
54.8646,-132.3810
56.3103,-131.4652
55.5875,-131.4652
55.5875,-130.5495
54.8646,-130.5495
47.6363,-124.1392
46.9134,-124.1392
43.2993,-124.1392
42.5764,-124.1392
41.8536,-124.1392
41.1307,-124.1392
40.4079,-124.1392
47.6363,-123.2234
46.9134,-123.2234
46.1906,-123.2234
45.4678,-123.2234
44.7449,-123.2234
44.0221,-123.2234
43.2993,-123.2234
42.5764,-123.2234
41.8536,-123.2234
41.1307,-123.2234
40.4079,-123.2234
39.6851,-123.2234
38.9622,-123.2234
48.3591,-122.3077
47.6363,-122.3077
46.9134,-122.3077
46.1906,-122.3077
45.4678,-122.3077
44.7449,-122.3077
44.0221,-122.3077
43.2993,-122.3077
42.5764,-122.3077
41.8536,-122.3077
41.1307,-122.3077
40.4079,-122.3077
39.6851,-122.3077
38.9622,-122.3077
38.2394,-122.3077
37.5166,-122.3077
48.3591,-121.3919
47.6363,-121.3919
46.9134,-121.3919
46.1906,-121.3919
45.4678,-121.3919
44.7449,-121.3919
44.0221,-121.3919
43.2993,-121.3919
42.5764,-121.3919
41.8536,-121.3919
41.1307,-121.3919
40.4079,-121.3919
39.6851,-121.3919
38.9622,-121.3919
38.2394,-121.3919
37.5166,-121.3919
36.7937,-121.3919
36.0709,-121.3919
48.3591,-120.4762
47.6363,-120.4762
46.9134,-120.4762
46.1906,-120.4762
45.4678,-120.4762
44.7449,-120.4762
44.0221,-120.4762
43.2993,-120.4762
42.5764,-120.4762
41.8536,-120.4762
41.1307,-120.4762
40.4079,-120.4762
39.6851,-120.4762
38.9622,-120.4762
38.2394,-120.4762
37.5166,-120.4762
36.7937,-120.4762
36.0709,-120.4762
35.3481,-120.4762
34.6252,-120.4762
48.3591,-119.5604
47.6363,-119.5604
46.9134,-119.5604
46.1906,-119.5604
45.4678,-119.5604
44.7449,-119.5604
44.0221,-119.5604
43.2993,-119.5604
42.5764,-119.5604
41.8536,-119.5604
41.1307,-119.5604
40.4079,-119.5604
39.6851,-119.5604
38.9622,-119.5604
38.2394,-119.5604
37.5166,-119.5604
36.7937,-119.5604
36.0709,-119.5604
35.3481,-119.5604
34.6252,-119.5604
48.3591,-118.6447
47.6363,-118.6447
46.9134,-118.6447
46.1906,-118.6447
45.4678,-118.6447
44.7449,-118.6447
44.0221,-118.6447
43.2993,-118.6447
42.5764,-118.6447
41.8536,-118.6447
41.1307,-118.6447
40.4079,-118.6447
39.6851,-118.6447
38.9622,-118.6447
38.2394,-118.6447
37.5166,-118.6447
36.7937,-118.6447
36.0709,-118.6447
35.3481,-118.6447
34.6252,-118.6447
48.3591,-117.7289
47.6363,-117.7289
46.9134,-117.7289
46.1906,-117.7289
45.4678,-117.7289
44.7449,-117.7289
44.0221,-117.7289
43.2993,-117.7289
42.5764,-117.7289
41.8536,-117.7289
41.1307,-117.7289
40.4079,-117.7289
39.6851,-117.7289
38.9622,-117.7289
38.2394,-117.7289
37.5166,-117.7289
36.7937,-117.7289
36.0709,-117.7289
35.3481,-117.7289
34.6252,-117.7289
33.9024,-117.7289
48.3591,-116.8132
47.6363,-116.8132
46.9134,-116.8132
46.1906,-116.8132
45.4678,-116.8132
44.7449,-116.8132
44.0221,-116.8132
43.2993,-116.8132
42.5764,-116.8132
41.8536,-116.8132
41.1307,-116.8132
40.4079,-116.8132
39.6851,-116.8132
38.9622,-116.8132
38.2394,-116.8132
37.5166,-116.8132
36.7937,-116.8132
36.0709,-116.8132
35.3481,-116.8132
34.6252,-116.8132
33.9024,-116.8132
33.1796,-116.8132
48.3591,-115.8974
47.6363,-115.8974
46.9134,-115.8974
46.1906,-115.8974
45.4678,-115.8974
44.7449,-115.8974
44.0221,-115.8974
43.2993,-115.8974
42.5764,-115.8974
41.8536,-115.8974
41.1307,-115.8974
40.4079,-115.8974
39.6851,-115.8974
38.9622,-115.8974
38.2394,-115.8974
37.5166,-115.8974
36.7937,-115.8974
36.0709,-115.8974
35.3481,-115.8974
34.6252,-115.8974
33.9024,-115.8974
33.1796,-115.8974
48.3591,-114.9817
47.6363,-114.9817
46.9134,-114.9817
46.1906,-114.9817
45.4678,-114.9817
44.7449,-114.9817
44.0221,-114.9817
43.2993,-114.9817
42.5764,-114.9817
41.8536,-114.9817
41.1307,-114.9817
40.4079,-114.9817
39.6851,-114.9817
38.9622,-114.9817
38.2394,-114.9817
37.5166,-114.9817
36.7937,-114.9817
36.0709,-114.9817
35.3481,-114.9817
34.6252,-114.9817
33.9024,-114.9817
33.1796,-114.9817
48.3591,-114.0659
47.6363,-114.0659
46.9134,-114.0659
46.1906,-114.0659
45.4678,-114.0659
44.7449,-114.0659
44.0221,-114.0659
43.2993,-114.0659
42.5764,-114.0659
41.8536,-114.0659
41.1307,-114.0659
40.4079,-114.0659
39.6851,-114.0659
38.9622,-114.0659
38.2394,-114.0659
37.5166,-114.0659
36.7937,-114.0659
36.0709,-114.0659
35.3481,-114.0659
34.6252,-114.0659
33.9024,-114.0659
33.1796,-114.0659
32.4567,-114.0659
48.3591,-113.1502
47.6363,-113.1502
46.9134,-113.1502
46.1906,-113.1502
45.4678,-113.1502
44.7449,-113.1502
44.0221,-113.1502
43.2993,-113.1502
42.5764,-113.1502
41.8536,-113.1502
41.1307,-113.1502
40.4079,-113.1502
39.6851,-113.1502
38.9622,-113.1502
38.2394,-113.1502
37.5166,-113.1502
36.7937,-113.1502
36.0709,-113.1502
35.3481,-113.1502
34.6252,-113.1502
33.9024,-113.1502
33.1796,-113.1502
32.4567,-113.1502
48.3591,-112.2344
47.6363,-112.2344
46.9134,-112.2344
46.1906,-112.2344
45.4678,-112.2344
44.7449,-112.2344
44.0221,-112.2344
43.2993,-112.2344
42.5764,-112.2344
41.8536,-112.2344
41.1307,-112.2344
40.4079,-112.2344
39.6851,-112.2344
38.9622,-112.2344
38.2394,-112.2344
37.5166,-112.2344
36.7937,-112.2344
36.0709,-112.2344
35.3481,-112.2344
34.6252,-112.2344
33.9024,-112.2344
33.1796,-112.2344
32.4567,-112.2344
31.7339,-112.2344
48.3591,-111.3187
47.6363,-111.3187
46.9134,-111.3187
46.1906,-111.3187
45.4678,-111.3187
44.7449,-111.3187
44.0221,-111.3187
43.2993,-111.3187
42.5764,-111.3187
41.8536,-111.3187
41.1307,-111.3187
40.4079,-111.3187
39.6851,-111.3187
38.9622,-111.3187
38.2394,-111.3187
37.5166,-111.3187
36.7937,-111.3187
36.0709,-111.3187
35.3481,-111.3187
34.6252,-111.3187
33.9024,-111.3187
33.1796,-111.3187
32.4567,-111.3187
31.7339,-111.3187
48.3591,-110.4029
47.6363,-110.4029
46.9134,-110.4029
46.1906,-110.4029
45.4678,-110.4029
44.7449,-110.4029
44.0221,-110.4029
43.2993,-110.4029
42.5764,-110.4029
41.8536,-110.4029
41.1307,-110.4029
40.4079,-110.4029
39.6851,-110.4029
38.9622,-110.4029
38.2394,-110.4029
37.5166,-110.4029
36.7937,-110.4029
36.0709,-110.4029
35.3481,-110.4029
34.6252,-110.4029
33.9024,-110.4029
33.1796,-110.4029
32.4567,-110.4029
31.7339,-110.4029
48.3591,-109.4872
47.6363,-109.4872
46.9134,-109.4872
46.1906,-109.4872
45.4678,-109.4872
44.7449,-109.4872
44.0221,-109.4872
43.2993,-109.4872
42.5764,-109.4872
41.8536,-109.4872
41.1307,-109.4872
40.4079,-109.4872
39.6851,-109.4872
38.9622,-109.4872
38.2394,-109.4872
37.5166,-109.4872
36.7937,-109.4872
36.0709,-109.4872
35.3481,-109.4872
34.6252,-109.4872
33.9024,-109.4872
33.1796,-109.4872
32.4567,-109.4872
31.7339,-109.4872
48.3591,-108.5714
47.6363,-108.5714
46.9134,-108.5714
46.1906,-108.5714
45.4678,-108.5714
44.7449,-108.5714
44.0221,-108.5714
43.2993,-108.5714
42.5764,-108.5714
41.8536,-108.5714
41.1307,-108.5714
40.4079,-108.5714
39.6851,-108.5714
38.9622,-108.5714
38.2394,-108.5714
37.5166,-108.5714
36.7937,-108.5714
36.0709,-108.5714
35.3481,-108.5714
34.6252,-108.5714
33.9024,-108.5714
33.1796,-108.5714
32.4567,-108.5714
31.7339,-108.5714
48.3591,-107.6557
47.6363,-107.6557
46.9134,-107.6557
46.1906,-107.6557
45.4678,-107.6557
44.7449,-107.6557
44.0221,-107.6557
43.2993,-107.6557
42.5764,-107.6557
41.8536,-107.6557
41.1307,-107.6557
40.4079,-107.6557
39.6851,-107.6557
38.9622,-107.6557
38.2394,-107.6557
37.5166,-107.6557
36.7937,-107.6557
36.0709,-107.6557
35.3481,-107.6557
34.6252,-107.6557
33.9024,-107.6557
33.1796,-107.6557
32.4567,-107.6557
48.3591,-106.7399
47.6363,-106.7399
46.9134,-106.7399
46.1906,-106.7399
45.4678,-106.7399
44.7449,-106.7399
44.0221,-106.7399
43.2993,-106.7399
42.5764,-106.7399
41.8536,-106.7399
41.1307,-106.7399
40.4079,-106.7399
39.6851,-106.7399
38.9622,-106.7399
38.2394,-106.7399
37.5166,-106.7399
36.7937,-106.7399
36.0709,-106.7399
35.3481,-106.7399
34.6252,-106.7399
33.9024,-106.7399
33.1796,-106.7399
32.4567,-106.7399
48.3591,-105.8242
47.6363,-105.8242
46.9134,-105.8242
46.1906,-105.8242
45.4678,-105.8242
44.7449,-105.8242
44.0221,-105.8242
43.2993,-105.8242
42.5764,-105.8242
41.8536,-105.8242
41.1307,-105.8242
40.4079,-105.8242
39.6851,-105.8242
38.9622,-105.8242
38.2394,-105.8242
37.5166,-105.8242
36.7937,-105.8242
36.0709,-105.8242
35.3481,-105.8242
34.6252,-105.8242
33.9024,-105.8242
33.1796,-105.8242
32.4567,-105.8242
31.7339,-105.8242
48.3591,-104.9084
47.6363,-104.9084
46.9134,-104.9084
46.1906,-104.9084
45.4678,-104.9084
44.7449,-104.9084
44.0221,-104.9084
43.2993,-104.9084
42.5764,-104.9084
41.8536,-104.9084
41.1307,-104.9084
40.4079,-104.9084
39.6851,-104.9084
38.9622,-104.9084
38.2394,-104.9084
37.5166,-104.9084
36.7937,-104.9084
36.0709,-104.9084
35.3481,-104.9084
34.6252,-104.9084
33.9024,-104.9084
33.1796,-104.9084
32.4567,-104.9084
31.7339,-104.9084
31.0110,-104.9084
48.3591,-103.9927
47.6363,-103.9927
46.9134,-103.9927
46.1906,-103.9927
45.4678,-103.9927
44.7449,-103.9927
44.0221,-103.9927
43.2993,-103.9927
42.5764,-103.9927
41.8536,-103.9927
41.1307,-103.9927
40.4079,-103.9927
39.6851,-103.9927
38.9622,-103.9927
38.2394,-103.9927
37.5166,-103.9927
36.7937,-103.9927
36.0709,-103.9927
35.3481,-103.9927
34.6252,-103.9927
33.9024,-103.9927
33.1796,-103.9927
32.4567,-103.9927
31.7339,-103.9927
31.0110,-103.9927
30.2882,-103.9927
29.5654,-103.9927
48.3591,-103.0769
47.6363,-103.0769
46.9134,-103.0769
46.1906,-103.0769
45.4678,-103.0769
44.7449,-103.0769
44.0221,-103.0769
43.2993,-103.0769
42.5764,-103.0769
41.8536,-103.0769
41.1307,-103.0769
40.4079,-103.0769
39.6851,-103.0769
38.9622,-103.0769
38.2394,-103.0769
37.5166,-103.0769
36.7937,-103.0769
36.0709,-103.0769
35.3481,-103.0769
34.6252,-103.0769
33.9024,-103.0769
33.1796,-103.0769
32.4567,-103.0769
31.7339,-103.0769
31.0110,-103.0769
30.2882,-103.0769
29.5654,-103.0769
48.3591,-102.1612
47.6363,-102.1612
46.9134,-102.1612
46.1906,-102.1612
45.4678,-102.1612
44.7449,-102.1612
44.0221,-102.1612
43.2993,-102.1612
42.5764,-102.1612
41.8536,-102.1612
41.1307,-102.1612
40.4079,-102.1612
39.6851,-102.1612
38.9622,-102.1612
38.2394,-102.1612
37.5166,-102.1612
36.7937,-102.1612
36.0709,-102.1612
35.3481,-102.1612
34.6252,-102.1612
33.9024,-102.1612
33.1796,-102.1612
32.4567,-102.1612
31.7339,-102.1612
31.0110,-102.1612
30.2882,-102.1612
48.3591,-101.2454
47.6363,-101.2454
46.9134,-101.2454
46.1906,-101.2454
45.4678,-101.2454
44.7449,-101.2454
44.0221,-101.2454
43.2993,-101.2454
42.5764,-101.2454
41.8536,-101.2454
41.1307,-101.2454
40.4079,-101.2454
39.6851,-101.2454
38.9622,-101.2454
38.2394,-101.2454
37.5166,-101.2454
36.7937,-101.2454
36.0709,-101.2454
35.3481,-101.2454
34.6252,-101.2454
33.9024,-101.2454
33.1796,-101.2454
32.4567,-101.2454
31.7339,-101.2454
31.0110,-101.2454
30.2882,-101.2454
29.5654,-101.2454
48.3591,-100.3297
47.6363,-100.3297
46.9134,-100.3297
46.1906,-100.3297
45.4678,-100.3297
44.7449,-100.3297
44.0221,-100.3297
43.2993,-100.3297
42.5764,-100.3297
41.8536,-100.3297
41.1307,-100.3297
40.4079,-100.3297
39.6851,-100.3297
38.9622,-100.3297
38.2394,-100.3297
37.5166,-100.3297
36.7937,-100.3297
36.0709,-100.3297
35.3481,-100.3297
34.6252,-100.3297
33.9024,-100.3297
33.1796,-100.3297
32.4567,-100.3297
31.7339,-100.3297
31.0110,-100.3297
30.2882,-100.3297
29.5654,-100.3297
28.8425,-100.3297
48.3591,-99.4139
47.6363,-99.4139
46.9134,-99.4139
46.1906,-99.4139
45.4678,-99.4139
44.7449,-99.4139
44.0221,-99.4139
43.2993,-99.4139
42.5764,-99.4139
41.8536,-99.4139
41.1307,-99.4139
40.4079,-99.4139
39.6851,-99.4139
38.9622,-99.4139
38.2394,-99.4139
37.5166,-99.4139
36.7937,-99.4139
36.0709,-99.4139
35.3481,-99.4139
34.6252,-99.4139
33.9024,-99.4139
33.1796,-99.4139
32.4567,-99.4139
31.7339,-99.4139
31.0110,-99.4139
30.2882,-99.4139
29.5654,-99.4139
28.8425,-99.4139
28.1197,-99.4139
27.3969,-99.4139
48.3591,-98.4982
47.6363,-98.4982
46.9134,-98.4982
46.1906,-98.4982
45.4678,-98.4982
44.7449,-98.4982
44.0221,-98.4982
43.2993,-98.4982
42.5764,-98.4982
41.8536,-98.4982
41.1307,-98.4982
40.4079,-98.4982
39.6851,-98.4982
38.9622,-98.4982
38.2394,-98.4982
37.5166,-98.4982
36.7937,-98.4982
36.0709,-98.4982
35.3481,-98.4982
34.6252,-98.4982
33.9024,-98.4982
33.1796,-98.4982
32.4567,-98.4982
31.7339,-98.4982
31.0110,-98.4982
30.2882,-98.4982
29.5654,-98.4982
28.8425,-98.4982
28.1197,-98.4982
27.3969,-98.4982
26.6740,-98.4982
48.3591,-97.5824
47.6363,-97.5824
46.9134,-97.5824
46.1906,-97.5824
45.4678,-97.5824
44.7449,-97.5824
44.0221,-97.5824
43.2993,-97.5824
42.5764,-97.5824
41.8536,-97.5824
41.1307,-97.5824
40.4079,-97.5824
39.6851,-97.5824
38.9622,-97.5824
38.2394,-97.5824
37.5166,-97.5824
36.7937,-97.5824
36.0709,-97.5824
35.3481,-97.5824
34.6252,-97.5824
33.9024,-97.5824
33.1796,-97.5824
32.4567,-97.5824
31.7339,-97.5824
31.0110,-97.5824
30.2882,-97.5824
29.5654,-97.5824
28.8425,-97.5824
28.1197,-97.5824
27.3969,-97.5824
26.6740,-97.5824
25.9512,-97.5824
48.3591,-96.6667
47.6363,-96.6667
46.9134,-96.6667
46.1906,-96.6667
45.4678,-96.6667
44.7449,-96.6667
44.0221,-96.6667
43.2993,-96.6667
42.5764,-96.6667
41.8536,-96.6667
41.1307,-96.6667
40.4079,-96.6667
39.6851,-96.6667
38.9622,-96.6667
38.2394,-96.6667
37.5166,-96.6667
36.7937,-96.6667
36.0709,-96.6667
35.3481,-96.6667
34.6252,-96.6667
33.9024,-96.6667
33.1796,-96.6667
32.4567,-96.6667
31.7339,-96.6667
31.0110,-96.6667
30.2882,-96.6667
29.5654,-96.6667
28.8425,-96.6667
48.3591,-95.7509
47.6363,-95.7509
46.9134,-95.7509
46.1906,-95.7509
45.4678,-95.7509
44.7449,-95.7509
44.0221,-95.7509
43.2993,-95.7509
42.5764,-95.7509
41.8536,-95.7509
41.1307,-95.7509
40.4079,-95.7509
39.6851,-95.7509
38.9622,-95.7509
38.2394,-95.7509
37.5166,-95.7509
36.7937,-95.7509
36.0709,-95.7509
35.3481,-95.7509
34.6252,-95.7509
33.9024,-95.7509
33.1796,-95.7509
32.4567,-95.7509
31.7339,-95.7509
31.0110,-95.7509
30.2882,-95.7509
29.5654,-95.7509
28.8425,-95.7509
49.0819,-94.8352
48.3591,-94.8352
47.6363,-94.8352
46.9134,-94.8352
46.1906,-94.8352
45.4678,-94.8352
44.7449,-94.8352
44.0221,-94.8352
43.2993,-94.8352
42.5764,-94.8352
41.8536,-94.8352
41.1307,-94.8352
40.4079,-94.8352
39.6851,-94.8352
38.9622,-94.8352
38.2394,-94.8352
37.5166,-94.8352
36.7937,-94.8352
36.0709,-94.8352
35.3481,-94.8352
34.6252,-94.8352
33.9024,-94.8352
33.1796,-94.8352
32.4567,-94.8352
31.7339,-94.8352
31.0110,-94.8352
30.2882,-94.8352
29.5654,-94.8352
48.3591,-93.9194
47.6363,-93.9194
46.9134,-93.9194
46.1906,-93.9194
45.4678,-93.9194
44.7449,-93.9194
44.0221,-93.9194
43.2993,-93.9194
42.5764,-93.9194
41.8536,-93.9194
41.1307,-93.9194
40.4079,-93.9194
39.6851,-93.9194
38.9622,-93.9194
38.2394,-93.9194
37.5166,-93.9194
36.7937,-93.9194
36.0709,-93.9194
35.3481,-93.9194
34.6252,-93.9194
33.9024,-93.9194
33.1796,-93.9194
32.4567,-93.9194
31.7339,-93.9194
31.0110,-93.9194
30.2882,-93.9194
48.3591,-93.0037
47.6363,-93.0037
46.9134,-93.0037
46.1906,-93.0037
45.4678,-93.0037
44.7449,-93.0037
44.0221,-93.0037
43.2993,-93.0037
42.5764,-93.0037
41.8536,-93.0037
41.1307,-93.0037
40.4079,-93.0037
39.6851,-93.0037
38.9622,-93.0037
38.2394,-93.0037
37.5166,-93.0037
36.7937,-93.0037
36.0709,-93.0037
35.3481,-93.0037
34.6252,-93.0037
33.9024,-93.0037
33.1796,-93.0037
32.4567,-93.0037
31.7339,-93.0037
31.0110,-93.0037
30.2882,-93.0037
48.3591,-92.0879
47.6363,-92.0879
46.9134,-92.0879
46.1906,-92.0879
45.4678,-92.0879
44.7449,-92.0879
